,Id,AcceptedAnswerId,questions,qTitle,tags,answerId,score,answers,CreationDate,link,answered
10,48191302,,Within fragment I create dialog contains MapView MapBox This loads great The dialog redirects user user clicks button another Activity When user presses back Activity go dialog MapView simply load anymore gets pressed I using MapBox implementation MapView I tried implementing onPause onResume onLowMemory onDestroy methods calling respective methods MapView way MapView load even I click The fragment adapter public class DayAdapter extends FragmentStatePagerAdapter { Construct fragment pager adapter param fragmentManager The manager public DayAdapter final FragmentManager fragmentManager { super fragmentManager } Gets Fragment rendered lt gt position lt gt param position The position item return Fragment The Fragment rendered Override public Fragment getItem int position { Fragment fragment new DayFragment Bundle args new Bundle args putInt DayFragment ARG OBJECT position fragment setArguments args return fragment } Gets total count items return Integer The amount items Override public int getCount { return 100 } Fragment display Day public static class DayFragment extends Fragment { public static final String ARG OBJECT object private final Client client Client getInstance private WorkorderDialog Constructs Day view param inflater The inflater Fragment param container The container Fragment param savedInstanceState The arguments saved state return View The view day Override public View onCreateView final LayoutInflater inflater final ViewGroup container final Bundle savedInstanceState { final View rootView inflater inflate R layout day fragment container false final Bundle args getArguments final int dayPosition args getInt ARG OBJECT final int deviation dayPosition final Date devDate DateUtil getDateFromNow deviation final String renderedDate DateUtil getDayInWeek devDate + + DateUtil getDayOfMonth devDate + + DateUtil getMonth devDate TextView rootView findViewById R id date setText renderedDate final String currentDate new SimpleDateFormat MM dd yyyy format devDate final JSONArray workOrders client getWorkOrders currentDate final ListView jobList ListView rootView findViewById R id jobList jobList setOnItemClickListener new AdapterView OnItemClickListener { Override public void onItemClick AdapterView lt gt adapterView View view int long l { try { new WorkorderDialog client getCurrentActivity workOrders getJSONObject renderedDate savedInstanceState constructDialog show } catch JSONException e { Log e CrafterException e getMessage } } } jobList setEmptyView rootView findViewById R id emptyTextView jobList setAdapter new JobAdapter workOrders inflater return rootView } Override public void onDestroyView { super onDestroyView null { onResume } } Override public void onResume { super onResume null { onResume } } Override public void onPause { super onPause null { onPause } } Override public void onLowMemory { super onLowMemory null { onLowMemory } } } The Dialog public class WorkorderDialog extends Dialog { private final JSONObject selectedOrder private final MapView googleMap private final Client client Client getInstance private final String renderedDate private final Bundle savedInstanceState private final Context context public WorkorderDialog final NonNull Context context final JSONObject workorder final String renderedDate final Bundle savedInstanceState { super context setContentView R layout workorder dialog context context selectedOrder workorder renderedDate renderedDate savedInstanceState savedInstanceState googleMap MapView findViewById R id locationMap } public void constructDialog { final WindowManager LayoutParams lp new WindowManager LayoutParams lp copyFrom getWindow getAttributes lp width WindowManager LayoutParams MATCH PARENT lp height WindowManager LayoutParams MATCH PARENT getWindow setAttributes lp try { final String startTime new SimpleDateFormat HH mm format new Date selectedOrder getLong start time 1000L final String endTime new SimpleDateFormat HH mm format new Date selectedOrder getLong end time 1000L final String essentialInfo renderedDate + + startTime + + endTime final String title selectedOrder getJSONObject client getString company final String description selectedOrder getString description final String materials JSONArrayUtil sumProperty selectedOrder getJSONArray materials amount + materialen mee te nemen final JSONObject address selectedOrder getJSONObject location getJSONObject adress final JSONObject contact selectedOrder getJSONObject location getJSONObject contactperson final String locationNotes address notes equals address getString notes null equals address getString notes Geen locatie beschrijving address getString notes Geen locatie beschrijving final String location locationNotes + n + address getString street + + address getString number + + address getString city final String contactPerson contact getString first name + + contact getString last name + n + contact getString phone TextView findViewById R id dialogTitle setText title TextView findViewById R id locationText setText location TextView findViewById R id contactText setText contactPerson TextView findViewById R id dialogInfo setText essentialInfo TextView findViewById R id descriptionText setText description TextView findViewById R id materialsText setText materials findViewById R id closeDialogButton setOnClickListener new View OnClickListener { Override public void onClick View view { dismiss } } selectedOrder localStatus selectedOrder localStatus amp amp selectedOrder getInt localStatus { findViewById R id openWorkOrder setOnClickListener new View OnClickListener { Override public void onClick View view { final Intent openWorkOrder new Intent client getCurrentActivity WorkOrderActivity class final Bundle passedArguments new Bundle try { selectedOrder localStatus { selectedOrder put localStatus } WorkOrderHandler getInstance setEditingWorkOrder selectedOrder } catch JSONException e { Log e CrafterException e getMessage } passedArguments putString workorder selectedOrder toString openWorkOrder putExtras passedArguments client getCurrentActivity startActivity openWorkOrder } } } else { ImageView findViewById R id openWorkOrder setImageResource R drawable button closed workorder } Mapbox getInstance getContext pk eyJ1IjoibWV0YWhleGFuZSIsImEiOiJjamFtYXE1Z3M0YmhoMndwN2lqZWp3aG91In0 VJrwxikM6yhPobgM59gl4g googleMap onCreate savedInstanceState address get lat instanceof String amp amp address get lng instanceof String { final double lat address getDouble lat final double lng address getDouble lng googleMap getMapAsync new OnMapReadyCallback { Override public void onMapReady MapboxMap mapboxMap { mapboxMap addMarker new MarkerOptions position new LatLng lat lng icon IconFactory getInstance getContext fromResource R drawable ic map mapboxMap moveCamera CameraUpdateFactory newLatLngZoom new LatLng lat lng mapboxMap getUiSettings setScrollGesturesEnabled false mapboxMap getUiSettings setDoubleTapGesturesEnabled false googleMap onResume } } } findViewById R id constraintLayout10 setOnClickListener new View OnClickListener { Override public void onClick View view { Intent intent null try { intent new Intent Intent ACTION VIEW Uri parse + address getString street + + + address getString number + + + address getString city context startActivity intent } catch JSONException e { Log e CrafterException e getMessage } } } } catch JSONException e { Log e CrafterException e getMessage } } Override protected void onStart { super onStart googleMap null googleMap onStart } Override protected void onStop { super onStop googleMap null googleMap onStop } Override public void dismiss { super dismiss googleMap null googleMap onDestroy } public void onResume { googleMap null googleMap onResume } public void onPause { googleMap null googleMap onPause } public void onLowMemory { googleMap null googleMap onLowMemory },MapView not loading when going back to dialog (MapBox), java  android  mapbox  android-mapview ,48191475,1,In Fragment implementation MapView need call MapView onDestroy Fragement onDestroyView like Override public void onDestroyView { super onDestroyView mapView onDestroy } This ensures MapView properly shutdown used show dialog second time Hopefully helps,1/10/2018 15:54,https://stackoverflow.com/questions/48191302,Nope
11,48195486,,I currently process upgrading version I ran issue maxNativeZoom option tile layer Basically looks like ignored map keeps zooming displaying white tiles My expectation would tiles autoscaled This worked fine version Here fiddles Here small sample code fiddles L mapbox accessToken pk eyJ1IjoidHZibG9tYmVyZyIsImEiOiJjaXZsZmpsMWwwNXBuMnRudmJqNGQyMjJwIn0 842ovgKydac51tg6b9qKbg var map L mapbox map map null { maxZoom } setView [ ] var layer new L mapbox tileLayer mapbox streets { maxNativeZoom maxZoom } map addLayer layer I wondering MapBox Leaflet changed way need set values maybe longer supported current version The option still listed documentation I appreciate help,Is there an issue with maxNativeZoom on Tile Layers in Mapboxjs?, leaflet  mapbox ,48202872,2,This seems bug Mapbox js starting version uses Leaflet internally It visible Mapbox js example page zoom tiles I see already opened issue Mapbox js repository What seems happen Mapbox correctly freezes X Y coordinates tile past maxNativeZoom Z zoom value Therefore displays totally incorrect tiles available This bug specific Mapbox js Leaflet behaves expected var map L map map { maxZoom } setView [ ] L tileLayer { attribution amp copy lt href contributors maxNativeZoom maxZoom } addTo map var dollar zoomLevel document getElementById zoomLevel map zoomend showZoomLevel showZoomLevel function showZoomLevel { dollar zoomLevel innerHTML map getZoom } lt link rel stylesheet href lt script src Zoom level lt span id zoomLevel gt lt span gt lt div id map style height 170px gt lt div gt,1/10/2018 20:23,https://stackoverflow.com/questions/48195486,Nope
13,48197271,48197272.0,What exactly minzoom maxzoom properties vector tile sources vector based layers Mapbox GL JS styles The documentation bit short,What do minzoom and maxzoom do in Mapbox-GL-JS exactly?, mapbox-gl-js  vector-tiles ,48197272,7,In vector tile source Let take example mytiles { type vector tiles [ minzoom maxzoom } This means If TileJSON file available I think ignore itsminzoomandmaxzoom` properties Never attempt fetch tile outside range If tile needed say zoom fetch equivalent tile zoom overzoom instead If tile needed say zoom display tile Underzooming never occurs If minzoom maxzoom properties defined source equivalent properties used TileJSON available Otherwise tiles assumed available zoom level requested overzooming occurs If tiles actually available display In vector layer Let take example referring source { id mylayer source mytiles source layer mytiles layer type fill minzoom maxzoom } This means Never display layer zooms less even though tiles available Attempt display layer zooms overzooming tiles required Never display layer zooms + If minzoom maxzoom properties defined layer attempt display given zoom within source zoom range,1/10/2018 22:40,https://stackoverflow.com/questions/48197271,Yup
14,48203047,,How I control icon feature inside SymbolLayer I saw documentation I dont know use public static lt T gt PropertyValue lt Function lt T String gt gt iconImage Function lt T String gt function Method documentation said name image sprite use drawing image background A string {tokens} replaced referencing data property pull {token} replacement supported literal iconImage java lang String values property functions Functions used change properties relation state map The value layout paint property specified function Functions allow make appearance map feature change current zoom level feature properties Functions property Source functions allow appearance map feature change properties Source functions used visually differentiate types features within layer create data visualizations Each stop array two elements first property input value second function output value Note support property functions available across properties platforms time Any idea would helpful,MapBox - unidentical iconImage in a Symbol Layer in every feature, android  mapbox  mapbox-android ,48203409,1,They actually made blogpost Its found written Tobrun Very cool Without I making layer per feature,1/11/2018 8:56,https://stackoverflow.com/questions/48203047,Nope
15,48212698,48218920.0,I instance Mapbox GL map load data source I calling fitBounds change map center zoom fit data set I also attached number event listeners map I want know user manually changed map zoom position Mapbox also triggers movestart zoomstart fitBounds though I getting around problem checking presence originalEvent property event callback The problem I also NavigationControl added map user interactions triggered zoom rotate buttons fire map events without originalEvent property I cannot find way Mapbox documentation listen attach event listeners NavigationControl way differentiate zoom pan initiated fitBounds call vs user interaction component Is something I missing Is way attach mouse touch event listeners NavigationControl component Or perhaps property within event objects tell source event Simplified code sample userMoved false map new mapboxgl Map options listen user actions update map display [ movestart zoomstart boxzoomstart rotatestart pitchstart ] forEach action gt { map action e gt { e originalEvent { property set event question triggered actual user ineraction EXCEPT user interaction came NavigationControl hence problem userMoved true } } } map load gt { add control map load map addControl new mapboxgl NavigationControl top left setMapData adds data source map setMapView calls map fitBounds using data source },Mapbox GL NavigationControl Events, mapbox-gl-js ,48218920,3,If need specifically handle specific event fitbounds called map moveend e gt { whatever fitbounds event map [ movestart zoomstart boxzoomstart rotatestart pitchstart ] userMovementHandler } EDIT I looked closely documentation indeed eventData parameter fitBounds intended solve exactly problem lt DOCTYPE html gt lt html gt lt head gt lt meta charset utf gt lt title gt Display map lt title gt lt meta name viewport content initial scale maximum scale user scalable gt lt script src lt link href rel stylesheet gt lt style gt body { margin padding } map { position absolute top bottom width 100 percentage } lt style gt lt head gt lt body gt lt div id map gt lt div gt lt script gt mapboxgl accessToken pk eyJ1Ijoic3RldmFnZSIsImEiOiJGcW03aExzIn0 QUkUmTGIO3gGt83HiRIjQw var map new mapboxgl Map { container map container id style mapbox styles mapbox streets v9 stylesheet location center [ ] starting position [lng lat] zoom starting zoom } moveend e gt { e source fitBounds { console log Caused fitBounds } else { console log Caused user } } map fitBounds [140 150 ] {} {source fitBounds } lt script gt lt body gt lt html gt,1/11/2018 17:22,https://stackoverflow.com/questions/48212698,Yup
17,48226113,48830638.0,I using tutorial mapbox I get geojson files show fine But trying use MultiLine geojson I keep getting exception show map Exception Loading GeoJSON org json JSONException Value [ 3848201129 2923700008 ] type org json JSONArray cannot converted double I tried changing line TextUtils isEmpty type amp amp type equalsIgnoreCase LineString { I changed LineString MultiLineString I still get exception Everything else code tutorial right I currently use osmdroid I problems loading geojson I believe issue file Trying make switch mapbox public class MainActivity extends Activity implements OnMapReadyCallback { private static final String TAG DrawGeojsonLineActivity private MapView mapView private MapboxMap mapboxMap Override public void onCreate Bundle savedInstanceState { super onCreate savedInstanceState Mapbox access token configured This needs called either application object activity contains mapview Mapbox getInstance pk eyJ1IjoiamViMTkyMDA0IiwiYSI6ImNpbWNyODZyaDAwMmZ1MWx2dHdzcHQ5M2EifQ IZsMnB3wOYFIaX1A5sy7Mw This contains MapView XML needs called access token configured setContentView R layout main mapView MapView findViewById R id mapView mapView onCreate savedInstanceState mapView getMapAsync } Override public void onMapReady MapboxMap mapboxMap { mapboxMap mapboxMap Load Draw GeoJSON new DrawGeoJson execute } Override public void onResume { super onResume mapView onResume } Override protected void onStart { super onStart mapView onStart } Override protected void onStop { super onStop mapView onStop } Override public void onPause { super onPause mapView onPause } Override public void onSaveInstanceState Bundle outState { super onSaveInstanceState outState mapView onSaveInstanceState outState } Override public void onLowMemory { super onLowMemory mapView onLowMemory } Override public void onDestroy { super onDestroy mapView onDestroy } private class DrawGeoJson extends AsyncTask lt Void Void List lt LatLng gt gt { Override protected List lt LatLng gt doInBackground Void voids { List lt LatLng gt points new ArrayList lt gt try { Load GeoJSON file InputStream inputStream getAssets open st helen trail geojson BufferedReader rd new BufferedReader new InputStreamReader inputStream Charset forName UTF StringBuilder sb new StringBuilder int cp cp rd read { sb append char cp } inputStream close Parse JSON JSONObject json new JSONObject sb toString JSONArray features json getJSONArray features JSONObject feature features getJSONObject JSONObject geometry feature getJSONObject geometry geometry null { String type geometry getString type Our GeoJSON one feature line string TextUtils isEmpty type amp amp type equalsIgnoreCase MultiLineString { Get Coordinates JSONArray coords geometry getJSONArray coordinates int lc lc lt coords length lc++ { JSONArray coord coords getJSONArray lc LatLng latLng new LatLng coord getDouble coord getDouble points add latLng } } } } catch Exception exception { Log e TAG Exception Loading GeoJSON + exception toString } return points } Override protected void onPostExecute List lt LatLng gt points { super onPostExecute points points size gt { Draw polyline map mapboxMap addPolyline new PolylineOptions addAll points color Color parseColor 3bb2d0 width } } } },Can't get MultiLineString geojson to load in mapbox, android  mapbox ,48830638,0,I figured week ago This I got work I removed new DrawGeoJson execute And private class DrawGeoJson extends AsyncTask lt Void Void List lt LatLng gt gt { Override protected List lt LatLng gt doInBackground Void voids { List lt LatLng gt points new ArrayList lt gt try { Load GeoJSON file InputStream inputStream getAssets open st helen trail geojson BufferedReader rd new BufferedReader new InputStreamReader inputStream Charset forName UTF StringBuilder sb new StringBuilder int cp cp rd read { sb append char cp } inputStream close Parse JSON JSONObject json new JSONObject sb toString JSONArray features json getJSONArray features JSONObject feature features getJSONObject JSONObject geometry feature getJSONObject geometry geometry null { String type geometry getString type Our GeoJSON one feature line string TextUtils isEmpty type amp amp type equalsIgnoreCase MultiLineString { Get Coordinates JSONArray coords geometry getJSONArray coordinates int lc lc lt coords length lc++ { JSONArray coord coords getJSONArray lc LatLng latLng new LatLng coord getDouble coord getDouble points add latLng } } } } catch Exception exception { Log e TAG Exception Loading GeoJSON + exception toString } return points } Override protected void onPostExecute List lt LatLng gt points { super onPostExecute points points size gt { Draw polyline map mapboxMap addPolyline new PolylineOptions addAll points color Color parseColor 3bb2d0 width } } Then added code inside onMapReady final AssetManager assetManager getAssets try { String[] imgPath assetManager list mi atv int lt imgPath length i++ { InputStream is1 assetManager open mi atv + imgPath[i] Log TAG imgPath[i] int size is1 available byte[] buffer new byte[size] is1 read buffer is1 close String json1 new String buffer UTF GeoJsonSource source new GeoJsonSource imgPath[i] json1 map addSource source atv new LineLayer imgPath[i] imgPath[i] atv setProperties lineColor Color parseColor 7fff00 lineWidth 0f map addLayer main atv } } catch Exception exception { Log e TAG Exception Loading GeoJSON + exception toString },1/12/2018 12:15,https://stackoverflow.com/questions/48226113,Yup
19,48229709,,im trying creater marker popup click far good problem im trying set content popup custom tag example let popup new mapboxgl Popup setHTML lt custom tag gt lt custom tag gt I know option setDOMContent I manage get right suppose work document createElement custom tag help use custom components thank help,Mapbox GL Popup set content with custom tag, javascript  jquery  angular  mapbox  mapbox-gl-js ,54561421,3,I able get work using Angular ComponentFactoryResolver There bit setup get working use render component want put anyplace like including mapbox popup I sure still right way I still Angular v5 work Create Dynamic Component Service recall I got sorry attribution whoever import { Injectable Injector ApplicationRef ComponentFactoryResolver ComponentRef Type } angular core Injectable export class DynamicComponentService { private compRef ComponentRef lt gt constructor private injector Injector private resolver ComponentFactoryResolver private appRef ApplicationRef { } public injectComponent lt T gt component Type lt T gt propertySetter type T gt void HTMLDivElement { Remove Component Already Exists compRef compRef destroy Resolve Component Create const compFactory resolver resolveComponentFactory component compRef compFactory create injector Allow Property Setter Passed To Set Model Property etc propertySetter propertySetter compRef instance Attach Application appRef attachView compRef hostView Create Wrapper Div Inject Html let div document createElement div div appendChild compRef location nativeElement Return Rendered DOM Element return div } } Use service render custom component mapbox gl popup import { MyCustomMapboxPopup } app components custom mapbox popup component import { DynamicComponentService } services dynamic component Inside map click wherever want create popup Inject Component Render Down HTMLDivElement Object let popupContent dynamicComponentService injectComponent MyCustomMapboxPopup x gt x model new PopupModel This Is You pass Model Properties Component new mapboxgl Popup { closeOnClick false } setLngLat wherever want popup show setDOMContent popupContent addTo map Just avoid confusion custom popup component might look something like import { Component } angular core Component { selector custom mapbox popup templateUrl custom mapbox popup component html } export class MyCustomMapboxPopup { public model PopupModel Model Property } HTML lt div class custom popup gt lt div ngIf model gt lt h3 gt {{this model SomeModelProperty}} lt h3 gt lt div gt lt div gt,1/12/2018 15:53,https://stackoverflow.com/questions/48229709,Nope
21,48232134,51324642.0,Is possible recreate click zoom clustering like Craigslist Mapview MapBox When click zooms area location dots contained Here clustering code map load function { map addSource location { type geojson data cluster true clusterMaxZoom clusterRadius 100 } map addLayer { id clusters type circle source location filter [ point count ] paint { circle color { property point count type interval stops [ [ 71AAC6 ] [100 71AAC6 ] [750 71AAC6 ] ] } circle radius { property point count type interval stops [ [ ] [100 ] [750 ] ] } } } Here demo Codepen Demo,MapBox - Cluster Zooming, javascript  mapbox  mapbox-gl ,51324642,1,As MeltedPenguin said You without SuperCluster I search several answers finally solution using coffeescript convert back JS tools like clusterRadius map click e gt features map queryRenderedFeatures e point { layers [ markers layer ] } features amp amp features length gt features[ ] properties cluster cluster features[ ] properties allMarkers map queryRenderedFeatures layers [ markers layer dot ] self way use un function verbose gt Get Points Specific Cluster pointsInCluster allMarkers filter mk gt pointPixels self map project mk geometry coordinates get point pixel Get distance Click Point Point evaluating Matrix All point pixelDistance Math sqrt e point x pointPixels x + e point pointPixels If distant greater disance define cluster point si cluster add boundaries Math abs pixelDistance lt self clusterRadius build bounding box selected points coordinates bounds new mapboxgl LngLatBounds pointsInCluster forEach feature gt bounds extend feature geometry coordinates return Move map fit Bounding Box BBox map fitBounds bounds {padding maxZoom } else window open en ad + features[ ] properties propertyId On page I layers based source data different attributes One define dots without clusters another one define dots clusters For display I use markers layer clusters calculate distance stuff I use DB dots SOURCE map addSource markers source wo cluster type geojson data type FeatureCollection features [] cluster false clusterMaxZoom clusterRadius clusterRadius map addSource markers source type geojson data type FeatureCollection features [] cluster true clusterMaxZoom clusterRadius clusterRadius LAYER Add marker layer Layer QueryRender dot without cluster map addLayer id markers layer dot source markers source wo cluster type circle paint circle radius This pixel dot ref Add marker layer map addLayer id markers layer source markers source type symbol layout icon allow overlap true icon image pin map icon size stops [[ ] [ ]],1/12/2018 18:32,https://stackoverflow.com/questions/48232134,Yup
22,48233774,48234074.0,When I upload geojson tileset Mapbox fields imported strings Suppose I want circles larger coordinates visited often visits ranging The code I use But visits imported string coordinates plotted circle size map circle radius [ sqrt [ [ get visits ] 10000] ] How I destring visits circle radius vary Thanks,Destringing Geojson Element for Data Driven Circle Radius, mapbox  mapbox-gl-js ,48234074,1,That simple use number expression convert strings [ sqrt [ [ number [ get visits ]] 10000 ] ] See documentation But Andrew suggests You probably find way conserve numbers importing tileset,1/12/2018 20:45,https://stackoverflow.com/questions/48233774,Yup
23,48246522,48410229.0,I reviewed iOS Mapbox SDK cannot find equivalent Android SDK setOnPolylineClickListener The project using NativeScript problem code TS calling native iOS pieces Mapbox SDK Current approach const shape MGLShape shapeWithDataEncodingError geo NSUTF8StringEncoding const source MGLShapeSource alloc initWithIdentifierShapeOptions polylineID shape null theMap style addSource source const layer MGLLineStyleLayer alloc initWithIdentifierSource polylineID source I find anything API allows someone set tap click listener event shape layer iOS Does iOS SDK expose anything similar Android,Mapbox iOS equivalent to Android setOnPolylineClickListener, ios  mapbox  nativescript ,48410229,1,Great question From answer GitHub You use mapView didSelectAnnotation handle taps MGLPolyline This example shows add polyline annotations API With MGLLineStyleLayer need implement tap gesture recognizer accesses visible features See guide gesture recognizers information built gesture recognizers,1/14/2018 3:46,https://stackoverflow.com/questions/48246522,Yup
24,48259856,48295075.0,I trying install MapboxGeocoding framework Cocoapods Xcode9 Unfortunately Xcode find module It shows following error Cannot load underlying module MapboxGeocoder The pod file looks following Uncomment next line define global platform project platform ios target FrameworkTest Comment next line using Swift want use dynamic frameworks use frameworks pod MapboxGeocoder swift ~ gt Pods FrameworkTest end I checked also build settings Xcode Project It looks like following Framework Search Path Finally nothing worked Any suggestions solve problem PS The normal MapBox Framework works well cocoapods,Module MapboxGeocoder not found Xcode 9 Swift 4, ios  cocoapods  mapbox  swift4  xcode9 ,48295075,0,I guess framework header search path missing path Try adding dollar inherited dollar PROJECT DIR dollar PROJECT DIR YourProjectFramework folder Framework search path Hope helps,1/15/2018 9:11,https://stackoverflow.com/questions/48259856,Yup
25,48277111,,I want create style mapbox studio Lets say specifying blur effect zoom etc I export style link json file And I want use style properties android code specific CircleLayer I know I set properties java code one one layer But I want apply entire style created mapbox studio represented json format Mapbox studio I create set style properties And piece code CircleLayer,How to use style created in mapbox studio in android code?, android  json  mapbox  mapbox-android ,48792987,0,As circleBlur Function zoom Stops exponential Stop stop circleBlur 8f Stop stop circleBlur 2f Stop stop CLICKABLE TREE ZOOM LEVEL circleBlur 0f withBase 1f,1/16/2018 8:41,https://stackoverflow.com/questions/48277111,Nope
26,48300262,48300912.0,I view case MGLMapview mapboxView displayed first VC I want second VC display view So VC1 VC2 I self VC2 mapView self mapView self navigationController pushViewController self VC2 animated true Then viewDidLoad VC2 view addSubview mapView My problem nothing appears However I print size amp height mapView second VC zero Do I miss something Thanks helping,Pass & display the same view from VC1 to VC2, ios  swift  uiview  uikit  mapbox ,48300912,5,I asked question I know possible I never found way recommended Once put view view controller via addSubview view view controller owns view Here UIView documentation explains Views nested inside views create view hierarchies offer convenient way organize related content Nesting view creates parent child relationship child view nested known subview parent known superview A parent view contain number subviews subview one superview Instead add properties need set new map view VC2 example center span annotation details set new map view second view controller,1/17/2018 11:38,https://stackoverflow.com/questions/48300262,Yup
27,48314871,48338826.0,Just like marker put drawable icon Marker SetIcon Mapbox polyline I searched Google CMIIW seems like way yet Some links I think related Github Dotted Polyline Android Runtime Styling API Any suggestion,How to put drawable for polyline pattern in Mapbox?, android  xamarin  mapbox  mapbox-android ,48338826,2,Unfortunately Polyline support custom patterns What I suggest using LineLayer PropertyFactory linePattern pass ID image previously added map via MapboxMap addImage Here example activity uses LineLayer,1/18/2018 6:10,https://stackoverflow.com/questions/48314871,Yup
28,48323880,,I new NativeScript I playing maps using Mapbox I want add markers programmatically function tap buttom map XML ` lt Button text GET tap getRequest gt lt lt lt BUTTON lt ContentView gt lt map MapboxView accessToken token mapStyle streets zoomLevel showUserLocation false disableRotation true disableTilt false mapReady onMapReady gt lt map MapboxView gt lt ContentView gt ` JS `function onMapReady args { args map addMarkers [ { id lat 30505050 lng 56263254 title Company popup unless set subtitle Subt iconPath markers green pin marker png onTap function { console log Nice location marker tapped } onCalloutTap function { console log Nice location marker callout tapped console log lati + long } } ] function result { console log Mapbox addMarkers done } function error { console log mapbox addMarkers error + error } } exports onMapReady onMapReady ` That code works fine marker ID appears map My question add others markers function responde tap button exports getRequest function { console log BUTTON TAPPED args map addMarkers [ { id lat 30586500 lng 56218500 title Company popup unless set subtitle Subt iconPath markers green pin marker png onTap function { console log marker tapped } onCalloutTap function { console log marker callout tapped console log lati + long } } ] function result { console log Mapbox addMarkers done } function error { console log mapbox addMarkers error + error } } When tap button console show message BUTTON TAPPED new mapker ID map I bad forgeting something,NativeScript: addMarkers outside of onMapReady, mapbox  nativescript  mapbox-marker ,48325114,2,Well readme plugin repo So JavaScript example repo also TypeScript based demo app add markers button check var mapbox require nativescript mapbox var onTap function marker { console log Marker tapped title + marker title + } var onCalloutTap function marker { alert Marker callout tapped title + marker title + } mapbox addMarkers [ { id user removeMarkers lat 3602160 mandatory lng 8891680 mandatory title One line title popup unless set subtitle Infamous subtitle icon res cool marker preferred way otherwise use icon internet see note bottom readme iconPath res markers home marker png selected true makes callout show immediately marker added note marker selected time onTap onTap onCalloutTap onCalloutTap } { markers } ],1/18/2018 14:42,https://stackoverflow.com/questions/48323880,Nope
